nodeid,queryhits,uniquequeryhits,receivedrequests,sentrequests,forwardedqueryhits,triedrequests,initializedrequests,search_type,node_count,graph_type
5,0,0,0,0,0,0,0,random_walk,40,3_regular
6,0,0,0,0,0,0,0,random_walk,40,3_regular
7,0,0,0,0,0,0,0,random_walk,40,3_regular
8,0,0,0,0,0,0,0,random_walk,40,3_regular
9,0,0,0,0,0,0,0,random_walk,40,3_regular
10,0,0,0,0,0,0,0,random_walk,40,3_regular
11,0,0,4,3,1,0,0,random_walk,40,3_regular
12,0,0,1,1,0,0,0,random_walk,40,3_regular
13,0,0,1,1,0,0,0,random_walk,40,3_regular
14,0,0,0,0,0,0,0,random_walk,40,3_regular
15,0,0,0,0,0,0,0,random_walk,40,3_regular
16,0,0,0,0,0,0,0,random_walk,40,3_regular
17,0,0,0,0,0,0,0,random_walk,40,3_regular
18,1,0,1,0,1,0,0,random_walk,40,3_regular
19,0,0,2,1,1,0,0,random_walk,40,3_regular
20,0,0,0,0,0,0,0,random_walk,40,3_regular
21,0,0,0,0,0,0,0,random_walk,40,3_regular
22,0,0,0,0,0,0,0,random_walk,40,3_regular
23,0,0,1,1,0,0,0,random_walk,40,3_regular
24,0,0,3,1,1,0,0,random_walk,40,3_regular
25,0,0,0,0,0,0,0,random_walk,40,3_regular
26,0,0,0,0,0,0,0,random_walk,40,3_regular
27,0,0,0,0,0,0,0,random_walk,40,3_regular
28,0,0,0,0,0,0,0,random_walk,40,3_regular
29,0,0,0,0,0,0,0,random_walk,40,3_regular
30,0,0,4,3,1,0,0,random_walk,40,3_regular
31,0,0,1,0,0,0,0,random_walk,40,3_regular
32,0,0,0,0,0,0,0,random_walk,40,3_regular
33,0,0,1,0,0,0,0,random_walk,40,3_regular
34,0,0,1,1,0,0,0,random_walk,40,3_regular
35,0,0,1,1,0,0,0,random_walk,40,3_regular
36,0,0,0,0,0,0,0,random_walk,40,3_regular
37,0,0,0,0,0,0,0,random_walk,40,3_regular
38,0,0,0,0,0,0,0,random_walk,40,3_regular
39,0,0,0,0,0,0,0,random_walk,40,3_regular
0,1,1,1,0,0,3,6,random_walk,40,3_regular
1,0,0,1,1,0,0,0,random_walk,40,3_regular
2,0,0,0,0,0,0,0,random_walk,40,3_regular
3,0,0,0,0,0,0,0,random_walk,40,3_regular
4,0,0,0,0,0,0,0,random_walk,40,3_regular
5,0,0,0,0,0,0,0,random_walk,40,3_regular
6,0,0,0,0,0,0,0,random_walk,40,3_regular
7,0,0,2,1,1,0,0,random_walk,40,3_regular
8,0,0,0,0,0,0,0,random_walk,40,3_regular
9,0,0,0,0,0,0,0,random_walk,40,3_regular
10,0,0,0,0,0,0,0,random_walk,40,3_regular
11,0,0,1,1,0,0,0,random_walk,40,3_regular
12,0,0,2,2,0,0,0,random_walk,40,3_regular
13,0,0,2,2,0,0,0,random_walk,40,3_regular
14,0,0,0,0,0,0,0,random_walk,40,3_regular
15,0,0,0,0,0,0,0,random_walk,40,3_regular
16,0,0,3,3,0,0,0,random_walk,40,3_regular
17,0,0,0,0,0,0,0,random_walk,40,3_regular
18,1,0,1,0,1,0,0,random_walk,40,3_regular
19,0,0,1,0,0,0,0,random_walk,40,3_regular
20,0,0,0,0,0,0,0,random_walk,40,3_regular
21,0,0,0,0,0,0,0,random_walk,40,3_regular
22,0,0,0,0,0,0,0,random_walk,40,3_regular
23,0,0,0,0,0,0,0,random_walk,40,3_regular
24,0,0,1,1,0,0,0,random_walk,40,3_regular
25,0,0,0,0,0,0,0,random_walk,40,3_regular
26,0,0,2,1,1,0,0,random_walk,40,3_regular
27,0,0,3,1,1,0,0,random_walk,40,3_regular
28,0,0,1,1,0,0,0,random_walk,40,3_regular
29,0,0,1,1,0,0,0,random_walk,40,3_regular
30,0,0,2,1,1,0,0,random_walk,40,3_regular
31,0,0,1,1,0,0,0,random_walk,40,3_regular
32,0,0,0,0,0,0,0,random_walk,40,3_regular
33,0,0,5,4,0,0,0,random_walk,40,3_regular
34,0,0,2,1,0,0,0,random_walk,40,3_regular
35,0,0,1,1,0,0,0,random_walk,40,3_regular
36,0,0,0,0,0,0,0,random_walk,40,3_regular
37,0,0,0,0,0,0,0,random_walk,40,3_regular
38,0,0,0,0,0,0,0,random_walk,40,3_regular
39,0,0,0,0,0,0,0,random_walk,40,3_regular
0,0,0,0,0,0,5,10,random_walk,40,3_regular
1,0,0,2,2,0,0,0,random_walk,40,3_regular
2,0,0,0,0,0,0,0,random_walk,40,3_regular
3,0,0,1,1,0,0,0,random_walk,40,3_regular
4,0,0,0,0,0,0,0,random_walk,40,3_regular
5,0,0,0,0,0,0,0,random_walk,40,3_regular
6,0,0,1,1,0,0,0,random_walk,40,3_regular
7,0,0,0,0,0,0,0,random_walk,40,3_regular
8,0,0,1,1,0,0,0,random_walk,40,3_regular
9,0,0,2,1,0,0,0,random_walk,40,3_regular
10,0,0,0,0,0,0,0,random_walk,40,3_regular
11,0,0,2,2,0,0,0,random_walk,40,3_regular
12,0,0,3,3,0,0,0,random_walk,40,3_regular
13,0,0,6,5,0,0,0,random_walk,40,3_regular
14,0,0,1,0,0,0,0,random_walk,40,3_regular
15,0,0,1,1,0,0,0,random_walk,40,3_regular
16,0,0,7,7,0,0,0,random_walk,40,3_regular
17,0,0,1,1,0,0,0,random_walk,40,3_regular
18,0,0,0,0,0,0,0,random_walk,40,3_regular
19,0,0,0,0,0,0,0,random_walk,40,3_regular
20,0,0,0,0,0,0,0,random_walk,40,3_regular
21,0,0,0,0,0,0,0,random_walk,40,3_regular
22,0,0,2,2,0,0,0,random_walk,40,3_regular
23,0,0,1,1,0,0,0,random_walk,40,3_regular
24,0,0,1,1,0,0,0,random_walk,40,3_regular
25,0,0,0,0,0,0,0,random_walk,40,3_regular
26,0,0,0,0,0,0,0,random_walk,40,3_regular
27,0,0,0,0,0,0,0,random_walk,40,3_regular
28,0,0,2,2,0,0,0,random_walk,40,3_regular
29,0,0,2,2,0,0,0,random_walk,40,3_regular
30,0,0,2,2,0,0,0,random_walk,40,3_regular
31,0,0,3,2,0,0,0,random_walk,40,3_regular
32,0,0,1,1,0,0,0,random_walk,40,3_regular
33,0,0,8,8,0,0,0,random_walk,40,3_regular
34,0,0,2,2,0,0,0,random_walk,40,3_regular
35,0,0,2,2,0,0,0,random_walk,40,3_regular
36,0,0,0,0,0,0,0,random_walk,40,3_regular
37,0,0,1,1,0,0,0,random_walk,40,3_regular
38,0,0,0,0,0,0,0,random_walk,40,3_regular
39,0,0,0,0,0,0,0,random_walk,40,3_regular
0,1,1,1,0,0,5,10,random_walk,40,3_regular
1,0,0,1,1,0,0,0,random_walk,40,3_regular
2,0,0,0,0,0,0,0,random_walk,40,3_regular
3,0,0,1,0,0,0,0,random_walk,40,3_regular
4,0,0,0,0,0,0,0,random_walk,40,3_regular
5,0,0,0,0,0,0,0,random_walk,40,3_regular
6,0,0,5,3,1,0,0,random_walk,40,3_regular
7,0,0,0,0,0,0,0,random_walk,40,3_regular
8,0,0,2,2,0,0,0,random_walk,40,3_regular
9,0,0,0,0,0,0,0,random_walk,40,3_regular
10,0,0,1,1,0,0,0,random_walk,40,3_regular
11,0,0,3,2,1,0,0,random_walk,40,3_regular
12,0,0,1,1,0,0,0,random_walk,40,3_regular
13,0,0,4,4,0,0,0,random_walk,40,3_regular
14,0,0,0,0,0,0,0,random_walk,40,3_regular
15,0,0,2,2,0,0,0,random_walk,40,3_regular
16,0,0,3,3,0,0,0,random_walk,40,3_regular
17,0,0,3,3,0,0,0,random_walk,40,3_regular
18,1,0,1,0,1,0,0,random_walk,40,3_regular
19,0,0,3,1,1,0,0,random_walk,40,3_regular
20,0,0,4,3,0,0,0,random_walk,40,3_regular
21,0,0,0,0,0,0,0,random_walk,40,3_regular
22,0,0,0,0,0,0,0,random_walk,40,3_regular
23,0,0,4,4,0,0,0,random_walk,40,3_regular
24,0,0,4,3,1,0,0,random_walk,40,3_regular
25,0,0,1,1,0,0,0,random_walk,40,3_regular
26,0,0,3,3,0,0,0,random_walk,40,3_regular
27,0,0,0,0,0,0,0,random_walk,40,3_regular
28,0,0,1,0,0,0,0,random_walk,40,3_regular
29,0,0,1,1,0,0,0,random_walk,40,3_regular
30,0,0,5,4,1,0,0,random_walk,40,3_regular
31,0,0,1,1,0,0,0,random_walk,40,3_regular
32,0,0,2,2,0,0,0,random_walk,40,3_regular
33,0,0,4,4,0,0,0,random_walk,40,3_regular
34,0,0,3,1,0,0,0,random_walk,40,3_regular
35,0,0,3,3,0,0,0,random_walk,40,3_regular
36,0,0,0,0,0,0,0,random_walk,40,3_regular
37,0,0,3,3,0,0,0,random_walk,40,3_regular
38,0,0,0,0,0,0,0,random_walk,40,3_regular
39,0,0,0,0,0,0,0,random_walk,40,3_regular
0,1,1,1,0,0,2,4,random_walk,40,3_regular
1,0,0,0,0,0,0,0,random_walk,40,3_regular
2,0,0,0,0,0,0,0,random_walk,40,3_regular
3,0,0,0,0,0,0,0,random_walk,40,3_regular
4,0,0,0,0,0,0,0,random_walk,40,3_regular
5,0,0,0,0,0,0,0,random_walk,40,3_regular
6,0,0,0,0,0,0,0,random_walk,40,3_regular
7,0,0,2,1,1,0,0,random_walk,40,3_regular
8,0,0,1,0,0,0,0,random_walk,40,3_regular
9,0,0,0,0,0,0,0,random_walk,40,3_regular
10,0,0,0,0,0,0,0,random_walk,40,3_regular
11,0,0,1,1,0,0,0,random_walk,40,3_regular
12,0,0,1,1,0,0,0,random_walk,40,3_regular
13,0,0,2,2,0,0,0,random_walk,40,3_regular
14,0,0,0,0,0,0,0,random_walk,40,3_regular
15,0,0,0,0,0,0,0,random_walk,40,3_regular
16,0,0,1,1,0,0,0,random_walk,40,3_regular
17,0,0,0,0,0,0,0,random_walk,40,3_regular
18,1,0,1,0,1,0,0,random_walk,40,3_regular
19,0,0,0,0,0,0,0,random_walk,40,3_regular
20,0,0,0,0,0,0,0,random_walk,40,3_regular
21,0,0,0,0,0,0,0,random_walk,40,3_regular
22,0,0,1,0,0,0,0,random_walk,40,3_regular
23,0,0,2,1,0,0,0,random_walk,40,3_regular
24,0,0,0,0,0,0,0,random_walk,40,3_regular
25,0,0,0,0,0,0,0,random_walk,40,3_regular
26,0,0,2,1,1,0,0,random_walk,40,3_regular
27,0,0,2,1,1,0,0,random_walk,40,3_regular
28,0,0,0,0,0,0,0,random_walk,40,3_regular
29,0,0,0,0,0,0,0,random_walk,40,3_regular
30,0,0,3,2,1,0,0,random_walk,40,3_regular
31,0,0,1,1,0,0,0,random_walk,40,3_regular
32,0,0,0,0,0,0,0,random_walk,40,3_regular
33,0,0,1,1,0,0,0,random_walk,40,3_regular
34,0,0,0,0,0,0,0,random_walk,40,3_regular
35,0,0,0,0,0,0,0,random_walk,40,3_regular
36,0,0,0,0,0,0,0,random_walk,40,3_regular
37,0,0,0,0,0,0,0,random_walk,40,3_regular
38,0,0,0,0,0,0,0,random_walk,40,3_regular
39,0,0,0,0,0,0,0,random_walk,40,3_regular
0,1,1,1,0,0,2,4,random_walk,40,3_regular
1,0,0,0,0,0,0,0,random_walk,40,3_regular
2,0,0,0,0,0,0,0,random_walk,40,3_regular
3,0,0,0,0,0,0,0,random_walk,40,3_regular
4,0,0,0,0,0,0,0,random_walk,40,3_regular
5,0,0,0,0,0,0,0,random_walk,40,3_regular
6,0,0,0,0,0,0,0,random_walk,40,3_regular
7,0,0,2,1,1,0,0,random_walk,40,3_regular
8,0,0,0,0,0,0,0,random_walk,40,3_regular
9,0,0,0,0,0,0,0,random_walk,40,3_regular
10,0,0,0,0,0,0,0,random_walk,40,3_regular
11,0,0,1,1,0,0,0,random_walk,40,3_regular
12,0,0,2,2,0,0,0,random_walk,40,3_regular
13,0,0,0,0,0,0,0,random_walk,40,3_regular
14,0,0,0,0,0,0,0,random_walk,40,3_regular
15,0,0,0,0,0,0,0,random_walk,40,3_regular
16,0,0,1,1,0,0,0,random_walk,40,3_regular
17,0,0,0,0,0,0,0,random_walk,40,3_regular
18,1,0,1,0,1,0,0,random_walk,40,3_regular
19,0,0,0,0,0,0,0,random_walk,40,3_regular
20,0,0,0,0,0,0,0,random_walk,40,3_regular
21,0,0,0,0,0,0,0,random_walk,40,3_regular
22,0,0,1,0,0,0,0,random_walk,40,3_regular
23,0,0,0,0,0,0,0,random_walk,40,3_regular
24,0,0,0,0,0,0,0,random_walk,40,3_regular
25,0,0,0,0,0,0,0,random_walk,40,3_regular
26,0,0,3,1,1,0,0,random_walk,40,3_regular
27,0,0,2,1,1,0,0,random_walk,40,3_regular
28,0,0,0,0,0,0,0,random_walk,40,3_regular
29,0,0,0,0,0,0,0,random_walk,40,3_regular
30,0,0,3,2,1,0,0,random_walk,40,3_regular
31,0,0,1,1,0,0,0,random_walk,40,3_regular
32,0,0,0,0,0,0,0,random_walk,40,3_regular
33,0,0,3,3,0,0,0,random_walk,40,3_regular
34,0,0,1,0,0,0,0,random_walk,40,3_regular
35,0,0,0,0,0,0,0,random_walk,40,3_regular
36,0,0,0,0,0,0,0,random_walk,40,3_regular
37,0,0,0,0,0,0,0,random_walk,40,3_regular
38,0,0,0,0,0,0,0,random_walk,40,3_regular
39,0,0,0,0,0,0,0,random_walk,40,3_regular
0,0,0,0,0,0,5,10,random_walk,40,3_regular
1,0,0,2,2,0,0,0,random_walk,40,3_regular
2,0,0,2,1,0,0,0,random_walk,40,3_regular
3,0,0,1,1,0,0,0,random_walk,40,3_regular
4,0,0,2,2,0,0,0,random_walk,40,3_regular
5,0,0,1,1,0,0,0,random_walk,40,3_regular
6,0,0,2,2,0,0,0,random_walk,40,3_regular
7,0,0,0,0,0,0,0,random_walk,40,3_regular
8,0,0,1,0,0,0,0,random_walk,40,3_regular
9,0,0,1,0,0,0,0,random_walk,40,3_regular
10,0,0,1,1,0,0,0,random_walk,40,3_regular
11,0,0,2,2,0,0,0,random_walk,40,3_regular
12,0,0,2,2,0,0,0,random_walk,40,3_regular
13,0,0,5,5,0,0,0,random_walk,40,3_regular
14,0,0,0,0,0,0,0,random_walk,40,3_regular
15,0,0,0,0,0,0,0,random_walk,40,3_regular
16,0,0,2,2,0,0,0,random_walk,40,3_regular
17,0,0,1,1,0,0,0,random_walk,40,3_regular
18,0,0,0,0,0,0,0,random_walk,40,3_regular
19,0,0,2,2,0,0,0,random_walk,40,3_regular
20,0,0,2,2,0,0,0,random_walk,40,3_regular
21,0,0,1,1,0,0,0,random_walk,40,3_regular
22,0,0,3,3,0,0,0,random_walk,40,3_regular
23,0,0,3,3,0,0,0,random_walk,40,3_regular
24,0,0,2,2,0,0,0,random_walk,40,3_regular
25,0,0,1,1,0,0,0,random_walk,40,3_regular
26,0,0,2,2,0,0,0,random_walk,40,3_regular
27,0,0,1,1,0,0,0,random_walk,40,3_regular
28,0,0,3,3,0,0,0,random_walk,40,3_regular
29,0,0,1,1,0,0,0,random_walk,40,3_regular
30,0,0,3,3,0,0,0,random_walk,40,3_regular
31,0,0,0,0,0,0,0,random_walk,40,3_regular
32,0,0,1,1,0,0,0,random_walk,40,3_regular
33,0,0,4,4,0,0,0,random_walk,40,3_regular
34,0,0,0,0,0,0,0,random_walk,40,3_regular
35,0,0,2,1,0,0,0,random_walk,40,3_regular
36,0,0,1,1,0,0,0,random_walk,40,3_regular
37,0,0,0,0,0,0,0,random_walk,40,3_regular
38,0,0,1,1,0,0,0,random_walk,40,3_regular
39,0,0,2,2,0,0,0,random_walk,40,3_regular
0,1,1,1,0,0,3,6,random_walk,40,3_regular
1,0,0,0,0,0,0,0,random_walk,40,3_regular
2,0,0,0,0,0,0,0,random_walk,40,3_regular
3,0,0,0,0,0,0,0,random_walk,40,3_regular
4,0,0,0,0,0,0,0,random_walk,40,3_regular
5,0,0,0,0,0,0,0,random_walk,40,3_regular
6,0,0,0,0,0,0,0,random_walk,40,3_regular
7,0,0,0,0,0,0,0,random_walk,40,3_regular
8,0,0,0,0,0,0,0,random_walk,40,3_regular
9,0,0,0,0,0,0,0,random_walk,40,3_regular
10,0,0,2,2,0,0,0,random_walk,40,3_regular
11,0,0,3,2,1,0,0,random_walk,40,3_regular
12,0,0,2,2,0,0,0,random_walk,40,3_regular
13,0,0,1,0,0,0,0,random_walk,40,3_regular
14,0,0,0,0,0,0,0,random_walk,40,3_regular
15,0,0,0,0,0,0,0,random_walk,40,3_regular
16,0,0,1,1,0,0,0,random_walk,40,3_regular
17,0,0,0,0,0,0,0,random_walk,40,3_regular
18,1,0,1,0,1,0,0,random_walk,40,3_regular
19,0,0,2,1,1,0,0,random_walk,40,3_regular
20,0,0,3,2,0,0,0,random_walk,40,3_regular
21,0,0,0,0,0,0,0,random_walk,40,3_regular
22,0,0,2,1,0,0,0,random_walk,40,3_regular
23,0,0,0,0,0,0,0,random_walk,40,3_regular
24,0,0,3,1,1,0,0,random_walk,40,3_regular
25,0,0,0,0,0,0,0,random_walk,40,3_regular
26,0,0,3,3,0,0,0,random_walk,40,3_regular
27,0,0,0,0,0,0,0,random_walk,40,3_regular
28,0,0,0,0,0,0,0,random_walk,40,3_regular
29,0,0,0,0,0,0,0,random_walk,40,3_regular
30,0,0,6,4,1,0,0,random_walk,40,3_regular
31,0,0,1,1,0,0,0,random_walk,40,3_regular
32,0,0,0,0,0,0,0,random_walk,40,3_regular
33,0,0,2,2,0,0,0,random_walk,40,3_regular
34,0,0,1,1,0,0,0,random_walk,40,3_regular
35,0,0,0,0,0,0,0,random_walk,40,3_regular
36,0,0,0,0,0,0,0,random_walk,40,3_regular
37,0,0,0,0,0,0,0,random_walk,40,3_regular
38,0,0,2,2,0,0,0,random_walk,40,3_regular
39,0,0,0,0,0,0,0,random_walk,40,3_regular
0,0,0,0,0,0,5,10,random_walk,40,3_regular
1,0,0,0,0,0,0,0,random_walk,40,3_regular
2,0,0,1,1,0,0,0,random_walk,40,3_regular
3,0,0,0,0,0,0,0,random_walk,40,3_regular
4,0,0,0,0,0,0,0,random_walk,40,3_regular
5,0,0,1,1,0,0,0,random_walk,40,3_regular
6,0,0,0,0,0,0,0,random_walk,40,3_regular
7,0,0,0,0,0,0,0,random_walk,40,3_regular
8,0,0,2,1,0,0,0,random_walk,40,3_regular
9,0,0,0,0,0,0,0,random_walk,40,3_regular
10,0,0,2,2,0,0,0,random_walk,40,3_regular
11,0,0,3,3,0,0,0,random_walk,40,3_regular
12,0,0,2,2,0,0,0,random_walk,40,3_regular
13,0,0,8,7,0,0,0,random_walk,40,3_regular
14,0,0,1,1,0,0,0,random_walk,40,3_regular
15,0,0,2,2,0,0,0,random_walk,40,3_regular
16,0,0,8,8,0,0,0,random_walk,40,3_regular
17,0,0,1,1,0,0,0,random_walk,40,3_regular
18,0,0,0,0,0,0,0,random_walk,40,3_regular
19,0,0,0,0,0,0,0,random_walk,40,3_regular
20,0,0,1,1,0,0,0,random_walk,40,3_regular
21,0,0,1,1,0,0,0,random_walk,40,3_regular
22,0,0,2,2,0,0,0,random_walk,40,3_regular
23,0,0,2,2,0,0,0,random_walk,40,3_regular
24,0,0,0,0,0,0,0,random_walk,40,3_regular
25,0,0,2,1,0,0,0,random_walk,40,3_regular
26,0,0,3,2,0,0,0,random_walk,40,3_regular
27,0,0,1,1,0,0,0,random_walk,40,3_regular
28,0,0,1,1,0,0,0,random_walk,40,3_regular
29,0,0,0,0,0,0,0,random_walk,40,3_regular
30,0,0,4,4,0,0,0,random_walk,40,3_regular
31,0,0,4,4,0,0,0,random_walk,40,3_regular
32,0,0,1,1,0,0,0,random_walk,40,3_regular
33,0,0,5,5,0,0,0,random_walk,40,3_regular
34,0,0,1,1,0,0,0,random_walk,40,3_regular
35,0,0,1,1,0,0,0,random_walk,40,3_regular
36,0,0,0,0,0,0,0,random_walk,40,3_regular
37,0,0,2,0,0,0,0,random_walk,40,3_regular
38,0,0,1,1,0,0,0,random_walk,40,3_regular
39,0,0,0,0,0,0,0,random_walk,40,3_regular
0,1,1,1,0,0,5,10,random_walk,40,3_regular
1,0,0,0,0,0,0,0,random_walk,40,3_regular
2,0,0,0,0,0,0,0,random_walk,40,3_regular
3,0,0,1,1,0,0,0,random_walk,40,3_regular
4,0,0,0,0,0,0,0,random_walk,40,3_regular
5,0,0,2,1,1,0,0,random_walk,40,3_regular
6,0,0,2,1,1,0,0,random_walk,40,3_regular
7,0,0,2,1,1,0,0,random_walk,40,3_regular
8,0,0,3,3,0,0,0,random_walk,40,3_regular
9,0,0,0,0,0,0,0,random_walk,40,3_regular
10,0,0,0,0,0,0,0,random_walk,40,3_regular
11,0,0,5,4,1,0,0,random_walk,40,3_regular
12,0,0,2,2,0,0,0,random_walk,40,3_regular
13,0,0,6,6,0,0,0,random_walk,40,3_regular
14,0,0,2,1,1,0,0,random_walk,40,3_regular
15,0,0,3,1,1,0,0,random_walk,40,3_regular
16,0,0,4,4,0,0,0,random_walk,40,3_regular
17,0,0,3,2,0,0,0,random_walk,40,3_regular
18,1,0,1,0,1,0,0,random_walk,40,3_regular
19,0,0,0,0,0,0,0,random_walk,40,3_regular
20,0,0,1,1,0,0,0,random_walk,40,3_regular
21,0,0,2,1,1,0,0,random_walk,40,3_regular
22,0,0,0,0,0,0,0,random_walk,40,3_regular
23,0,0,3,3,0,0,0,random_walk,40,3_regular
24,0,0,2,1,1,0,0,random_walk,40,3_regular
25,0,0,0,0,0,0,0,random_walk,40,3_regular
26,0,0,3,3,0,0,0,random_walk,40,3_regular
27,0,0,2,0,0,0,0,random_walk,40,3_regular
28,0,0,0,0,0,0,0,random_walk,40,3_regular
29,0,0,0,0,0,0,0,random_walk,40,3_regular
30,0,0,8,7,1,0,0,random_walk,40,3_regular
31,0,0,4,4,0,0,0,random_walk,40,3_regular
32,0,0,2,2,0,0,0,random_walk,40,3_regular
33,0,0,3,3,0,0,0,random_walk,40,3_regular
34,0,0,2,2,0,0,0,random_walk,40,3_regular
35,0,0,0,0,0,0,0,random_walk,40,3_regular
36,0,0,0,0,0,0,0,random_walk,40,3_regular
37,0,0,2,1,1,0,0,random_walk,40,3_regular
38,0,0,0,0,0,0,0,random_walk,40,3_regular
39,0,0,0,0,0,0,0,random_walk,40,3_regular
0,1,1,1,0,0,4,8,random_walk,40,3_regular
1,0,0,2,1,1,0,0,random_walk,40,3_regular
2,0,0,0,0,0,0,0,random_walk,40,3_regular
3,0,0,3,2,0,0,0,random_walk,40,3_regular
4,0,0,0,0,0,0,0,random_walk,40,3_regular
5,0,0,0,0,0,0,0,random_walk,40,3_regular
6,0,0,0,0,0,0,0,random_walk,40,3_regular
7,0,0,0,0,0,0,0,random_walk,40,3_regular
8,0,0,2,1,0,0,0,random_walk,40,3_regular
9,0,0,2,2,0,0,0,random_walk,40,3_regular
10,0,0,0,0,0,0,0,random_walk,40,3_regular
11,0,0,0,0,0,0,0,random_walk,40,3_regular
12,0,0,4,3,1,0,0,random_walk,40,3_regular
13,0,0,6,4,1,0,0,random_walk,40,3_regular
14,0,0,0,0,0,0,0,random_walk,40,3_regular
15,0,0,0,0,0,0,0,random_walk,40,3_regular
16,0,0,1,1,0,0,0,random_walk,40,3_regular
17,0,0,2,2,0,0,0,random_walk,40,3_regular
18,1,0,1,0,1,0,0,random_walk,40,3_regular
19,0,0,0,0,0,0,0,random_walk,40,3_regular
20,0,0,2,1,0,0,0,random_walk,40,3_regular
21,0,0,0,0,0,0,0,random_walk,40,3_regular
22,0,0,2,1,1,0,0,random_walk,40,3_regular
23,0,0,5,4,1,0,0,random_walk,40,3_regular
24,0,0,0,0,0,0,0,random_walk,40,3_regular
25,0,0,0,0,0,0,0,random_walk,40,3_regular
26,0,0,2,2,0,0,0,random_walk,40,3_regular
27,0,0,0,0,0,0,0,random_walk,40,3_regular
28,0,0,2,1,1,0,0,random_walk,40,3_regular
29,0,0,2,2,0,0,0,random_walk,40,3_regular
30,0,0,2,2,0,0,0,random_walk,40,3_regular
31,0,0,0,0,0,0,0,random_walk,40,3_regular
32,0,0,3,2,0,0,0,random_walk,40,3_regular
33,0,0,3,3,0,0,0,random_walk,40,3_regular
34,0,0,4,3,1,0,0,random_walk,40,3_regular
35,0,0,5,4,1,0,0,random_walk,40,3_regular
36,0,0,2,1,1,0,0,random_walk,40,3_regular
37,0,0,0,0,0,0,0,random_walk,40,3_regular
38,0,0,0,0,0,0,0,random_walk,40,3_regular
39,0,0,2,1,1,0,0,random_walk,40,3_regular
0,1,1,1,0,0,3,6,random_walk,40,3_regular
1,0,0,0,0,0,0,0,random_walk,40,3_regular
2,0,0,1,1,0,0,0,random_walk,40,3_regular
3,0,0,0,0,0,0,0,random_walk,40,3_regular
4,0,0,0,0,0,0,0,random_walk,40,3_regular
5,0,0,0,0,0,0,0,random_walk,40,3_regular
6,0,0,0,0,0,0,0,random_walk,40,3_regular
7,0,0,0,0,0,0,0,random_walk,40,3_regular
8,0,0,0,0,0,0,0,random_walk,40,3_regular
9,0,0,0,0,0,0,0,random_walk,40,3_regular
10,0,0,2,2,0,0,0,random_walk,40,3_regular
11,0,0,2,1,1,0,0,random_walk,40,3_regular
12,0,0,3,3,0,0,0,random_walk,40,3_regular
13,0,0,1,1,0,0,0,random_walk,40,3_regular
14,0,0,0,0,0,0,0,random_walk,40,3_regular
15,0,0,0,0,0,0,0,random_walk,40,3_regular
16,0,0,1,1,0,0,0,random_walk,40,3_regular
17,0,0,0,0,0,0,0,random_walk,40,3_regular
18,1,0,1,0,1,0,0,random_walk,40,3_regular
19,0,0,2,1,1,0,0,random_walk,40,3_regular
20,0,0,1,1,0,0,0,random_walk,40,3_regular
21,0,0,0,0,0,0,0,random_walk,40,3_regular
22,0,0,2,2,0,0,0,random_walk,40,3_regular
23,0,0,0,0,0,0,0,random_walk,40,3_regular
24,0,0,2,1,1,0,0,random_walk,40,3_regular
25,0,0,2,2,0,0,0,random_walk,40,3_regular
26,0,0,2,1,0,0,0,random_walk,40,3_regular
27,0,0,1,1,0,0,0,random_walk,40,3_regular
28,0,0,1,1,0,0,0,random_walk,40,3_regular
29,0,0,0,0,0,0,0,random_walk,40,3_regular
30,0,0,3,2,1,0,0,random_walk,40,3_regular
31,0,0,1,0,0,0,0,random_walk,40,3_regular
32,0,0,0,0,0,0,0,random_walk,40,3_regular
33,0,0,3,3,0,0,0,random_walk,40,3_regular
34,0,0,1,0,0,0,0,random_walk,40,3_regular
35,0,0,0,0,0,0,0,random_walk,40,3_regular
36,0,0,1,0,0,0,0,random_walk,40,3_regular
37,0,0,1,0,0,0,0,random_walk,40,3_regular
38,0,0,1,1,0,0,0,random_walk,40,3_regular
39,0,0,0,0,0,0,0,random_walk,40,3_regular
0,1,1,1,0,0,5,10,random_walk,40,3_regular
1,0,0,2,1,0,0,0,random_walk,40,3_regular
2,0,0,4,2,1,0,0,random_walk,40,3_regular
3,0,0,1,1,0,0,0,random_walk,40,3_regular
4,0,0,2,1,0,0,0,random_walk,40,3_regular
5,0,0,2,1,1,0,0,random_walk,40,3_regular
6,0,0,1,1,0,0,0,random_walk,40,3_regular
7,0,0,1,1,0,0,0,random_walk,40,3_regular
8,0,0,1,1,0,0,0,random_walk,40,3_regular
9,0,0,3,2,1,0,0,random_walk,40,3_regular
10,0,0,0,0,0,0,0,random_walk,40,3_regular
11,0,0,2,2,0,0,0,random_walk,40,3_regular
12,0,0,4,4,0,0,0,random_walk,40,3_regular
13,0,0,5,5,0,0,0,random_walk,40,3_regular
14,0,0,2,1,1,0,0,random_walk,40,3_regular
15,0,0,2,1,0,0,0,random_walk,40,3_regular
16,0,0,6,5,1,0,0,random_walk,40,3_regular
17,0,0,1,1,0,0,0,random_walk,40,3_regular
18,1,0,1,0,1,0,0,random_walk,40,3_regular
19,0,0,1,0,0,0,0,random_walk,40,3_regular
20,0,0,0,0,0,0,0,random_walk,40,3_regular
21,0,0,3,2,1,0,0,random_walk,40,3_regular
